event_id,user_id,event_name,event_timestamp,platform,country
EVT011127,USR0373,start_session,2026-03-08 10:20:46,iOS,France
EVT011128,USR0326,login,2026-03-08 10:26:06,Android,France
EVT011129,USR0326,start_session,2026-03-08 10:30:06,Android,France
EVT011130,USR0285,login,2026-03-08 10:34:49,Android,France
EVT011131,USR0373,complete_session,2026-03-08 10:37:46,iOS,France
EVT011132,USR0198,login,2026-03-08 10:43:59,iOS,Germany
EVT011133,USR0318,login,2026-03-08 10:49:03,Android,France
EVT011134,USR0305,login,2026-03-08 10:51:20,iOS,Turkey
EVT011135,USR0318,upgrade_to_premium,2026-03-08 10:54:06,Android,France
EVT011136,USR0198,start_session,2026-03-08 10:55:59,iOS,Germany
EVT011137,USR0318,start_session,2026-03-08 10:56:03,Android,France
EVT011138,USR0326,complete_session,2026-03-08 10:56:06,Android,France
EVT011139,USR0319,login,2026-03-08 11:08:05,iOS,France
EVT011140,USR0346,login,2026-03-08 11:09:15,iOS,Turkey
EVT011141,USR0208,login,2026-03-08 11:13:08,iOS,Turkey
EVT011142,USR0346,start_session,2026-03-08 11:13:15,iOS,Turkey
EVT011143,USR0341,login,2026-03-08 11:14:21,Android,United Kingdom
EVT011144,USR0376,login,2026-03-08 11:18:00,iOS,Germany
EVT011145,USR0214,login,2026-03-08 11:19:10,Android,United Kingdom
EVT011146,USR0318,complete_session,2026-03-08 11:22:03,Android,France
EVT011147,USR0376,start_session,2026-03-08 11:24:00,iOS,Germany
EVT011148,USR0214,start_session,2026-03-08 11:24:10,Android,United Kingdom
EVT011149,USR0366,login,2026-03-08 11:32:52,Android,United Kingdom
EVT011150,USR0203,login,2026-03-08 11:34:28,iOS,Turkey
EVT011151,USR0198,complete_session,2026-03-08 11:35:59,iOS,Germany
EVT011152,USR0310,login,2026-03-08 11:42:06,Android,France
EVT011153,USR0310,start_session,2026-03-08 11:43:06,Android,France
EVT011154,USR0202,login,2026-03-08 11:46:09,Android,Germany
EVT011155,USR0202,start_session,2026-03-08 11:57:09,Android,Germany
EVT011156,USR0214,complete_session,2026-03-08 12:06:10,Android,United Kingdom
EVT011157,USR0288,login,2026-03-08 12:10:31,iOS,France
EVT011158,USR0376,complete_session,2026-03-08 12:14:00,iOS,Germany
EVT011159,USR0308,login,2026-03-08 12:15:20,Android,United Kingdom
EVT011160,USR0374,signup,2026-03-08 12:15:25,Android,Germany
EVT011161,USR0343,login,2026-03-08 12:16:14,iOS,Netherlands
EVT011162,USR0343,start_session,2026-03-08 12:17:14,iOS,Netherlands
EVT011163,USR0300,login,2026-03-08 12:17:45,Android,Turkey
EVT011164,USR0310,login,2026-03-08 12:19:56,Android,France
EVT011165,USR0288,start_session,2026-03-08 12:20:31,iOS,France
EVT011166,USR0300,start_session,2026-03-08 12:20:45,Android,Turkey
EVT011167,USR0352,login,2026-03-08 12:23:51,Android,United Kingdom
EVT011168,USR0375,login,2026-03-08 12:24:11,Android,Turkey
EVT011169,USR0352,start_session,2026-03-08 12:31:51,Android,United Kingdom
EVT011170,USR0375,start_session,2026-03-08 12:32:11,Android,Turkey
EVT011171,USR0288,complete_session,2026-03-08 12:35:31,iOS,France
EVT011172,USR0300,complete_session,2026-03-08 12:38:45,Android,Turkey
EVT011173,USR0310,complete_session,2026-03-08 12:40:06,Android,France
EVT011174,USR0298,login,2026-03-08 12:43:49,iOS,United Kingdom
EVT011175,USR0043,login,2026-03-08 12:46:05,iOS,United Kingdom
EVT011176,USR0202,complete_session,2026-03-08 12:46:09,Android,Germany
EVT011177,USR0043,login,2026-03-08 12:50:00,iOS,United Kingdom
EVT011178,USR0298,start_session,2026-03-08 12:54:49,iOS,United Kingdom
EVT011179,USR0375,complete_session,2026-03-08 12:55:11,Android,Turkey
EVT011180,USR0372,login,2026-03-08 12:55:14,Android,Netherlands
EVT011181,USR0043,start_session,2026-03-08 12:56:00,iOS,United Kingdom
EVT011182,USR0043,start_session,2026-03-08 12:56:05,iOS,United Kingdom
EVT011183,USR0138,login,2026-03-08 12:58:30,Android,Turkey
EVT011184,USR0372,start_session,2026-03-08 13:02:14,Android,Netherlands
EVT011185,USR0342,login,2026-03-08 13:03:28,iOS,Netherlands
EVT011186,USR0344,login,2026-03-08 13:05:47,Android,Turkey
EVT011187,USR0138,start_session,2026-03-08 13:08:30,Android,Turkey
EVT011188,USR0344,start_session,2026-03-08 13:09:47,Android,Turkey
EVT011189,USR0043,complete_session,2026-03-08 13:12:05,iOS,United Kingdom
EVT011190,USR0342,start_session,2026-03-08 13:12:28,iOS,Netherlands
EVT011191,USR0135,login,2026-03-08 13:12:34,iOS,Netherlands
EVT011192,USR0308,login,2026-03-08 13:14:40,Android,United Kingdom
EVT011193,USR0136,login,2026-03-08 13:17:30,Android,France
EVT011194,USR0136,start_session,2026-03-08 13:19:30,Android,France
EVT011195,USR0245,login,2026-03-08 13:21:42,iOS,Germany
EVT011196,USR0352,complete_session,2026-03-08 13:24:51,Android,United Kingdom
EVT011197,USR0043,complete_session,2026-03-08 13:26:00,iOS,United Kingdom
EVT011198,USR0373,signup,2026-03-08 13:26:37,iOS,France
EVT011199,USR0342,complete_session,2026-03-08 13:27:28,iOS,Netherlands
EVT011200,USR0245,start_session,2026-03-08 13:33:42,iOS,Germany
EVT011201,USR0101,login,2026-03-08 13:35:15,iOS,Germany
EVT011202,USR0344,complete_session,2026-03-08 13:42:47,Android,Turkey
EVT011203,USR0368,login,2026-03-08 13:49:01,iOS,Turkey
EVT011204,USR0138,complete_session,2026-03-08 13:55:30,Android,Turkey
EVT011205,USR0368,start_session,2026-03-08 14:01:01,iOS,Turkey
EVT011206,USR0292,login,2026-03-08 14:06:15,Android,Germany
EVT011207,USR0236,login,2026-03-08 14:07:01,Android,Netherlands
EVT011208,USR0156,login,2026-03-08 14:11:32,iOS,Turkey
EVT011209,USR0320,login,2026-03-08 14:11:41,Android,United Kingdom
EVT011210,USR0292,start_session,2026-03-08 14:13:15,Android,Germany
EVT011211,USR0336,login,2026-03-08 14:15:38,Android,Turkey
EVT011212,USR0236,start_session,2026-03-08 14:16:01,Android,Netherlands
EVT011213,USR0320,start_session,2026-03-08 14:17:41,Android,United Kingdom
EVT011214,USR0336,start_session,2026-03-08 14:22:38,Android,Turkey
EVT011215,USR0138,login,2026-03-08 14:40:08,Android,Turkey
EVT011216,USR0292,complete_session,2026-03-08 14:42:15,Android,Germany
EVT011217,USR0138,start_session,2026-03-08 14:43:08,Android,Turkey
EVT011218,USR0236,complete_session,2026-03-08 14:48:01,Android,Netherlands
EVT011219,USR0372,signup,2026-03-08 14:49:42,Android,Netherlands
EVT011220,USR0334,login,2026-03-08 14:49:53,iOS,France
EVT011221,USR0372,login,2026-03-08 14:52:10,Android,Netherlands
EVT011222,USR0334,start_session,2026-03-08 14:52:53,iOS,France
EVT011223,USR0368,complete_session,2026-03-08 14:55:01,iOS,Turkey
EVT011224,USR0145,login,2026-03-08 15:02:50,Android,Turkey
EVT011225,USR0154,login,2026-03-08 15:02:51,iOS,Netherlands
EVT011226,USR0145,start_session,2026-03-08 15:09:50,Android,Turkey
EVT011227,USR0109,login,2026-03-08 15:12:29,Android,Germany
EVT011228,USR0336,complete_session,2026-03-08 15:14:38,Android,Turkey
EVT011229,USR0154,start_session,2026-03-08 15:14:51,iOS,Netherlands
EVT011230,USR0240,login,2026-03-08 15:15:05,Android,Netherlands
EVT011231,USR0109,start_session,2026-03-08 15:16:29,Android,Germany
EVT011232,USR0294,login,2026-03-08 15:21:39,Android,Turkey
EVT011233,USR0138,complete_session,2026-03-08 15:23:08,Android,Turkey
EVT011234,USR0294,start_session,2026-03-08 15:33:39,Android,Turkey
EVT011235,USR0145,complete_session,2026-03-08 15:39:50,Android,Turkey
EVT011236,USR0365,login,2026-03-08 15:39:54,iOS,Germany
EVT011237,USR0171,login,2026-03-08 15:40:46,iOS,United Kingdom
EVT011238,USR0109,login,2026-03-08 15:43:09,Android,Germany
EVT011239,USR0345,login,2026-03-08 15:49:33,iOS,United Kingdom
EVT011240,USR0137,login,2026-03-08 15:53:03,Android,United Kingdom
EVT011241,USR0294,complete_session,2026-03-08 15:53:39,Android,Turkey
EVT011242,USR0109,complete_session,2026-03-08 15:58:29,Android,Germany
EVT011243,USR0345,start_session,2026-03-08 15:59:33,iOS,United Kingdom
EVT011244,USR0288,login,2026-03-08 16:01:03,iOS,France
EVT011245,USR0353,login,2026-03-08 16:03:11,iOS,France
EVT011246,USR0137,start_session,2026-03-08 16:04:03,Android,United Kingdom
EVT011247,USR0115,login,2026-03-08 16:08:53,Android,Turkey
EVT011248,USR0184,login,2026-03-08 16:09:39,Android,France
EVT011249,USR0288,start_session,2026-03-08 16:11:03,iOS,France
EVT011250,USR0184,start_session,2026-03-08 16:12:39,Android,France
EVT011251,USR0288,login,2026-03-08 16:14:05,iOS,France
EVT011252,USR0310,login,2026-03-08 16:18:52,Android,France
EVT011253,USR0115,start_session,2026-03-08 16:20:53,Android,Turkey
EVT011254,USR0310,start_session,2026-03-08 16:30:52,Android,France
EVT011255,USR0353,login,2026-03-08 16:31:40,iOS,France
EVT011256,USR0137,login,2026-03-08 16:34:43,Android,United Kingdom
EVT011257,USR0335,login,2026-03-08 16:34:55,iOS,Netherlands
EVT011258,USR0137,complete_session,2026-03-08 16:38:03,Android,United Kingdom
EVT011259,USR0106,login,2026-03-08 16:38:35,Android,France
EVT011260,USR0137,start_session,2026-03-08 16:38:43,Android,United Kingdom
EVT011261,USR0335,start_session,2026-03-08 16:40:55,iOS,Netherlands
EVT011262,USR0345,complete_session,2026-03-08 16:46:33,iOS,United Kingdom
EVT011263,USR0106,start_session,2026-03-08 16:46:35,Android,France
EVT011264,USR0321,login,2026-03-08 16:55:04,Android,United Kingdom
EVT011265,USR0321,start_session,2026-03-08 17:01:04,Android,United Kingdom
EVT011266,USR0288,complete_session,2026-03-08 17:04:03,iOS,France
EVT011267,USR0310,complete_session,2026-03-08 17:07:52,Android,France
EVT011268,USR0079,login,2026-03-08 17:16:03,Android,Netherlands
EVT011269,USR0321,complete_session,2026-03-08 17:16:04,Android,United Kingdom
EVT011270,USR0079,start_session,2026-03-08 17:22:03,Android,Netherlands
EVT011271,USR0312,login,2026-03-08 17:25:44,iOS,Netherlands
EVT011272,USR0337,login,2026-03-08 17:26:29,Android,Germany
EVT011273,USR0312,start_session,2026-03-08 17:28:44,iOS,Netherlands
EVT011274,USR0343,login,2026-03-08 17:33:37,iOS,Netherlands
EVT011275,USR0337,start_session,2026-03-08 17:34:29,Android,Germany
EVT011276,USR0343,start_session,2026-03-08 17:34:37,iOS,Netherlands
EVT011277,USR0375,signup,2026-03-08 17:35:30,Android,Turkey
EVT011278,USR0137,complete_session,2026-03-08 17:35:43,Android,United Kingdom
EVT011279,USR0319,login,2026-03-08 17:59:03,iOS,France
EVT011280,USR0319,start_session,2026-03-08 18:05:03,iOS,France
EVT011281,USR0312,complete_session,2026-03-08 18:05:44,iOS,Netherlands
EVT011282,USR0316,login,2026-03-08 18:13:48,Android,France
EVT011283,USR0079,complete_session,2026-03-08 18:16:03,Android,Netherlands
EVT011284,USR0115,login,2026-03-08 18:16:18,Android,Turkey
EVT011285,USR0101,login,2026-03-08 18:20:46,iOS,Germany
EVT011286,USR0115,start_session,2026-03-08 18:23:18,Android,Turkey
EVT011287,USR0337,complete_session,2026-03-08 18:28:29,Android,Germany
EVT011288,USR0257,login,2026-03-08 18:46:40,iOS,United Kingdom
EVT011289,USR0257,start_session,2026-03-08 18:49:40,iOS,United Kingdom
EVT011290,USR0115,complete_session,2026-03-08 18:59:18,Android,Turkey
EVT011291,USR0275,login,2026-03-08 19:04:09,iOS,France
EVT011292,USR0319,complete_session,2026-03-08 19:05:03,iOS,France
EVT011293,USR0066,login,2026-03-08 19:10:24,iOS,Netherlands
EVT011294,USR0275,start_session,2026-03-08 19:11:09,iOS,France
EVT011295,USR0066,start_session,2026-03-08 19:11:24,iOS,Netherlands
EVT011296,USR0257,complete_session,2026-03-08 19:11:40,iOS,United Kingdom
EVT011297,USR0314,login,2026-03-08 19:14:04,iOS,Netherlands
EVT011298,USR0314,start_session,2026-03-08 19:15:04,iOS,Netherlands
EVT011299,USR0347,login,2026-03-08 19:17:15,Android,Germany
EVT011300,USR0347,start_session,2026-03-08 19:27:15,Android,Germany
EVT011301,USR0320,login,2026-03-08 19:37:03,Android,United Kingdom
EVT011302,USR0314,complete_session,2026-03-08 19:41:04,iOS,Netherlands
EVT011303,USR0320,start_session,2026-03-08 19:45:03,Android,United Kingdom
EVT011304,USR0275,complete_session,2026-03-08 19:52:09,iOS,France
EVT011305,USR0350,login,2026-03-08 20:00:18,iOS,France
EVT011306,USR0066,complete_session,2026-03-08 20:00:24,iOS,Netherlands
EVT011307,USR0065,login,2026-03-08 20:04:09,iOS,Germany
EVT011308,USR0065,start_session,2026-03-08 20:07:09,iOS,Germany
EVT011309,USR0350,start_session,2026-03-08 20:11:18,iOS,France
EVT011310,USR0367,login,2026-03-08 20:17:07,Android,Netherlands
EVT011311,USR0086,login,2026-03-08 20:20:52,iOS,United Kingdom
EVT011312,USR0367,start_session,2026-03-08 20:24:07,Android,Netherlands
EVT011313,USR0347,complete_session,2026-03-08 20:27:15,Android,Germany
EVT011314,USR0320,complete_session,2026-03-08 20:28:03,Android,United Kingdom
EVT011315,USR0086,start_session,2026-03-08 20:32:52,iOS,United Kingdom
EVT011316,USR0374,login,2026-03-08 20:51:14,Android,Germany
EVT011317,USR0349,login,2026-03-08 20:54:56,iOS,Germany
EVT011318,USR0065,complete_session,2026-03-08 20:55:09,iOS,Germany
EVT011319,USR0367,complete_session,2026-03-08 21:00:07,Android,Netherlands
EVT011320,USR0374,start_session,2026-03-08 21:01:14,Android,Germany
EVT011321,USR0086,login,2026-03-08 21:03:42,iOS,United Kingdom
EVT011322,USR0224,login,2026-03-08 21:05:02,Android,United Kingdom
EVT011323,USR0349,start_session,2026-03-08 21:05:56,iOS,Germany
EVT011324,USR0224,start_session,2026-03-08 21:07:02,Android,United Kingdom
EVT011325,USR0065,login,2026-03-08 21:08:45,iOS,Germany
EVT011326,USR0072,login,2026-03-08 21:09:52,iOS,United Kingdom
EVT011327,USR0065,start_session,2026-03-08 21:13:45,iOS,Germany
EVT011328,USR0363,login,2026-03-08 21:17:30,Android,Germany
EVT011329,USR0374,complete_session,2026-03-08 21:23:14,Android,Germany
EVT011330,USR0290,login,2026-03-08 21:25:22,iOS,Netherlands
EVT011331,USR0363,start_session,2026-03-08 21:27:30,Android,Germany
EVT011332,USR0086,complete_session,2026-03-08 21:27:52,iOS,United Kingdom
EVT011333,USR0141,login,2026-03-08 21:28:31,iOS,United Kingdom
EVT011334,USR0141,start_session,2026-03-08 21:38:31,iOS,United Kingdom
EVT011335,USR0355,login,2026-03-08 21:39:30,Android,United Kingdom
EVT011336,USR0269,login,2026-03-08 21:48:14,Android,Turkey
EVT011337,USR0285,login,2026-03-08 21:49:11,Android,France
EVT011338,USR0269,start_session,2026-03-08 21:49:14,Android,Turkey
EVT011339,USR0355,start_session,2026-03-08 21:51:30,Android,United Kingdom
EVT011340,USR0226,login,2026-03-08 22:10:38,Android,Netherlands
EVT011341,USR0244,login,2026-03-08 22:11:52,Android,France
EVT011342,USR0244,start_session,2026-03-08 22:14:52,Android,France
EVT011343,USR0363,complete_session,2026-03-08 22:15:30,Android,Germany
EVT011344,USR0269,complete_session,2026-03-08 22:18:14,Android,Turkey
EVT011345,USR0141,complete_session,2026-03-08 22:18:31,iOS,United Kingdom
EVT011346,USR0226,login,2026-03-08 22:26:56,Android,Netherlands
EVT011347,USR0101,login,2026-03-08 22:29:21,iOS,Germany
EVT011348,USR0334,login,2026-03-08 22:32:43,iOS,France
EVT011349,USR0355,complete_session,2026-03-08 22:42:30,Android,United Kingdom
EVT011350,USR0334,start_session,2026-03-08 22:44:43,iOS,France
EVT011351,USR0045,login,2026-03-08 22:45:28,iOS,Germany
EVT011352,USR0244,complete_session,2026-03-08 22:47:52,Android,France
EVT011353,USR0045,start_session,2026-03-08 22:48:28,iOS,Germany
EVT011354,USR0334,complete_session,2026-03-08 23:04:43,iOS,France
EVT011355,USR0339,upgrade_to_premium,2026-03-09 05:58:14,Android,United Kingdom
EVT011356,USR0107,login,2026-03-09 07:14:13,Android,Turkey
EVT011357,USR0382,login,2026-03-09 07:33:10,iOS,Germany
EVT011358,USR0195,login,2026-03-09 07:33:51,iOS,Netherlands
EVT011359,USR0257,login,2026-03-09 07:36:35,iOS,United Kingdom
EVT011360,USR0195,start_session,2026-03-09 07:39:51,iOS,Netherlands
EVT011361,USR0380,signup,2026-03-09 07:43:25,iOS,Germany
EVT011362,USR0382,start_session,2026-03-09 07:45:10,iOS,Germany
EVT011363,USR0314,login,2026-03-09 07:47:43,iOS,Netherlands
EVT011364,USR0257,start_session,2026-03-09 07:48:35,iOS,United Kingdom
EVT011365,USR0169,login,2026-03-09 07:49:01,Android,Germany
EVT011366,USR0314,start_session,2026-03-09 07:49:43,iOS,Netherlands
EVT011367,USR0195,complete_session,2026-03-09 08:17:51,iOS,Netherlands
EVT011368,USR0255,login,2026-03-09 08:20:42,iOS,United Kingdom
EVT011369,USR0222,login,2026-03-09 08:22:56,Android,Netherlands
EVT011370,USR0222,start_session,2026-03-09 08:23:56,Android,Netherlands
EVT011371,USR0382,complete_session,2026-03-09 08:25:10,iOS,Germany
EVT011372,USR0059,login,2026-03-09 08:26:39,iOS,Netherlands
EVT011373,USR0255,login,2026-03-09 08:28:24,iOS,United Kingdom
EVT011374,USR0209,login,2026-03-09 08:29:09,Android,Turkey
EVT011375,USR0209,start_session,2026-03-09 08:30:09,Android,Turkey
EVT011376,USR0225,login,2026-03-09 08:33:31,Android,United Kingdom
EVT011377,USR0257,complete_session,2026-03-09 08:33:35,iOS,United Kingdom
EVT011378,USR0059,start_session,2026-03-09 08:35:39,iOS,Netherlands
EVT011379,USR0225,start_session,2026-03-09 08:42:31,Android,United Kingdom
EVT011380,USR0173,login,2026-03-09 08:43:28,Android,France
EVT011381,USR0368,login,2026-03-09 08:47:56,iOS,Turkey
EVT011382,USR0368,start_session,2026-03-09 08:53:56,iOS,Turkey
EVT011383,USR0225,complete_session,2026-03-09 09:11:31,Android,United Kingdom
EVT011384,USR0222,complete_session,2026-03-09 09:11:56,Android,Netherlands
EVT011385,USR0365,login,2026-03-09 09:14:12,iOS,Germany
EVT011386,USR0059,complete_session,2026-03-09 09:15:39,iOS,Netherlands
EVT011387,USR0365,start_session,2026-03-09 09:17:12,iOS,Germany
EVT011388,USR0067,login,2026-03-09 09:23:25,Android,Netherlands
EVT011389,USR0140,login,2026-03-09 09:29:30,iOS,Turkey
EVT011390,USR0055,login,2026-03-09 09:31:56,Android,France
EVT011391,USR0067,start_session,2026-03-09 09:33:25,Android,Netherlands
EVT011392,USR0376,login,2026-03-09 09:43:12,iOS,Germany
EVT011393,USR0376,start_session,2026-03-09 09:46:12,iOS,Germany
EVT011394,USR0067,complete_session,2026-03-09 09:48:25,Android,Netherlands
EVT011395,USR0365,complete_session,2026-03-09 09:53:12,iOS,Germany
EVT011396,USR0273,login,2026-03-09 10:00:09,iOS,France
EVT011397,USR0273,start_session,2026-03-09 10:08:09,iOS,France
EVT011398,USR0273,complete_session,2026-03-09 10:31:09,iOS,France
EVT011399,USR0091,login,2026-03-09 10:34:22,iOS,Netherlands
EVT011400,USR0091,start_session,2026-03-09 10:36:22,iOS,Netherlands
EVT011401,USR0279,login,2026-03-09 10:36:25,iOS,United Kingdom
EVT011402,USR0056,login,2026-03-09 10:37:00,Android,Netherlands
EVT011403,USR0239,login,2026-03-09 10:39:28,iOS,Germany
EVT011404,USR0279,start_session,2026-03-09 10:41:25,iOS,United Kingdom
EVT011405,USR0239,start_session,2026-03-09 10:42:28,iOS,Germany
EVT011406,USR0056,start_session,2026-03-09 10:45:00,Android,Netherlands
EVT011407,USR0378,signup,2026-03-09 11:08:10,iOS,Netherlands
EVT011408,USR0371,login,2026-03-09 11:13:55,iOS,Turkey
EVT011409,USR0370,login,2026-03-09 11:16:31,iOS,Germany
EVT011410,USR0239,complete_session,2026-03-09 11:18:28,iOS,Germany
EVT011411,USR0370,start_session,2026-03-09 11:18:31,iOS,Germany
EVT011412,USR0371,start_session,2026-03-09 11:21:55,iOS,Turkey
EVT011413,USR0056,complete_session,2026-03-09 11:23:00,Android,Netherlands
EVT011414,USR0177,login,2026-03-09 11:52:46,iOS,United Kingdom
EVT011415,USR0377,login,2026-03-09 11:53:12,iOS,Netherlands
EVT011416,USR0021,login,2026-03-09 11:53:31,Android,United Kingdom
EVT011417,USR0377,start_session,2026-03-09 11:56:12,iOS,Netherlands
EVT011418,USR0244,login,2026-03-09 12:01:48,Android,France
EVT011419,USR0370,complete_session,2026-03-09 12:04:31,iOS,Germany
EVT011420,USR0356,login,2026-03-09 12:09:25,iOS,Turkey
EVT011421,USR0371,complete_session,2026-03-09 12:13:55,iOS,Turkey
EVT011422,USR0356,start_session,2026-03-09 12:20:25,iOS,Turkey
EVT011423,USR0360,login,2026-03-09 12:34:51,Android,France
EVT011424,USR0360,start_session,2026-03-09 12:41:51,Android,France
EVT011425,USR0368,login,2026-03-09 12:43:11,iOS,Turkey
EVT011426,USR0273,login,2026-03-09 12:43:13,iOS,France
EVT011427,USR0368,start_session,2026-03-09 12:47:11,iOS,Turkey
EVT011428,USR0377,signup,2026-03-09 12:49:00,iOS,Netherlands
EVT011429,USR0375,login,2026-03-09 12:59:17,Android,Turkey
EVT011430,USR0353,login,2026-03-09 13:00:43,iOS,France
EVT011431,USR0350,login,2026-03-09 13:00:56,iOS,France
EVT011432,USR0375,start_session,2026-03-09 13:01:17,Android,Turkey
EVT011433,USR0356,complete_session,2026-03-09 13:03:25,iOS,Turkey
EVT011434,USR0372,login,2026-03-09 13:11:47,Android,Netherlands
EVT011435,USR0052,login,2026-03-09 13:11:52,iOS,United Kingdom
EVT011436,USR0360,complete_session,2026-03-09 13:14:51,Android,France
EVT011437,USR0372,start_session,2026-03-09 13:23:47,Android,Netherlands
EVT011438,USR0375,complete_session,2026-03-09 13:35:17,Android,Turkey
EVT011439,USR0379,signup,2026-03-09 13:35:34,Android,United Kingdom
EVT011440,USR0018,login,2026-03-09 13:46:04,iOS,Netherlands
EVT011441,USR0018,start_session,2026-03-09 13:54:04,iOS,Netherlands
EVT011442,USR0372,complete_session,2026-03-09 13:56:47,Android,Netherlands
EVT011443,USR0230,login,2026-03-09 14:06:09,Android,United Kingdom
EVT011444,USR0230,start_session,2026-03-09 14:14:09,Android,United Kingdom
EVT011445,USR0059,login,2026-03-09 14:18:49,iOS,Netherlands
EVT011446,USR0343,login,2026-03-09 14:24:41,iOS,Netherlands
EVT011447,USR0059,start_session,2026-03-09 14:25:49,iOS,Netherlands
EVT011448,USR0343,start_session,2026-03-09 14:28:41,iOS,Netherlands
EVT011449,USR0364,login,2026-03-09 14:41:52,iOS,Turkey
EVT011450,USR0229,login,2026-03-09 14:42:20,Android,Netherlands
EVT011451,USR0302,login,2026-03-09 14:42:24,iOS,Germany
EVT011452,USR0364,start_session,2026-03-09 14:43:52,iOS,Turkey
EVT011453,USR0267,login,2026-03-09 14:44:41,Android,Netherlands
EVT011454,USR0015,login,2026-03-09 14:45:47,Android,Turkey
EVT011455,USR0267,start_session,2026-03-09 14:47:41,Android,Netherlands
EVT011456,USR0367,login,2026-03-09 14:49:53,Android,Netherlands
EVT011457,USR0229,start_session,2026-03-09 14:50:20,Android,Netherlands
EVT011458,USR0015,start_session,2026-03-09 14:50:47,Android,Turkey
EVT011459,USR0018,complete_session,2026-03-09 14:53:04,iOS,Netherlands
EVT011460,USR0156,login,2026-03-09 14:55:28,iOS,Turkey
EVT011461,USR0156,start_session,2026-03-09 15:00:28,iOS,Turkey
EVT011462,USR0276,login,2026-03-09 15:04:41,Android,France
EVT011463,USR0230,complete_session,2026-03-09 15:05:09,Android,United Kingdom
EVT011464,USR0284,login,2026-03-09 15:10:30,Android,United Kingdom
EVT011465,USR0276,start_session,2026-03-09 15:11:41,Android,France
EVT011466,USR0271,login,2026-03-09 15:13:10,iOS,Netherlands
EVT011467,USR0271,login,2026-03-09 15:14:48,iOS,Netherlands
EVT011468,USR0059,complete_session,2026-03-09 15:15:49,iOS,Netherlands
EVT011469,USR0343,complete_session,2026-03-09 15:16:41,iOS,Netherlands
EVT011470,USR0267,complete_session,2026-03-09 15:17:41,Android,Netherlands
EVT011471,USR0271,start_session,2026-03-09 15:17:48,iOS,Netherlands
EVT011472,USR0017,login,2026-03-09 15:18:41,iOS,Germany
EVT011473,USR0229,complete_session,2026-03-09 15:19:20,Android,Netherlands
EVT011474,USR0284,start_session,2026-03-09 15:21:30,Android,United Kingdom
EVT011475,USR0371,login,2026-03-09 15:22:03,iOS,Turkey
EVT011476,USR0328,login,2026-03-09 15:22:49,iOS,United Kingdom
EVT011477,USR0328,start_session,2026-03-09 15:25:49,iOS,United Kingdom
EVT011478,USR0370,login,2026-03-09 15:25:52,iOS,Germany
EVT011479,USR0184,login,2026-03-09 15:28:16,Android,France
EVT011480,USR0324,login,2026-03-09 15:28:44,iOS,Germany
EVT011481,USR0370,start_session,2026-03-09 15:28:52,iOS,Germany
EVT011482,USR0364,complete_session,2026-03-09 15:35:52,iOS,Turkey
EVT011483,USR0229,login,2026-03-09 15:38:35,Android,Netherlands
EVT011484,USR0379,login,2026-03-09 15:40:02,Android,United Kingdom
EVT011485,USR0343,login,2026-03-09 15:41:09,iOS,Netherlands
EVT011486,USR0328,complete_session,2026-03-09 15:43:49,iOS,United Kingdom
EVT011487,USR0349,login,2026-03-09 15:44:41,iOS,Germany
EVT011488,USR0067,login,2026-03-09 15:45:03,Android,Netherlands
EVT011489,USR0229,start_session,2026-03-09 15:50:35,Android,Netherlands
EVT011490,USR0349,start_session,2026-03-09 15:50:41,iOS,Germany
EVT011491,USR0343,start_session,2026-03-09 15:52:09,iOS,Netherlands
EVT011492,USR0067,start_session,2026-03-09 15:53:03,Android,Netherlands
EVT011493,USR0284,complete_session,2026-03-09 16:04:30,Android,United Kingdom
EVT011494,USR0229,complete_session,2026-03-09 16:06:35,Android,Netherlands
EVT011495,USR0271,complete_session,2026-03-09 16:12:48,iOS,Netherlands
EVT011496,USR0382,login,2026-03-09 16:24:59,iOS,Germany
EVT011497,USR0382,start_session,2026-03-09 16:27:59,iOS,Germany
EVT011498,USR0067,complete_session,2026-03-09 16:30:03,Android,Netherlands
EVT011499,USR0152,login,2026-03-09 16:48:24,Android,United Kingdom
EVT011500,USR0343,complete_session,2026-03-09 16:50:09,iOS,Netherlands
EVT011501,USR0152,start_session,2026-03-09 16:56:24,Android,United Kingdom
EVT011502,USR0184,login,2026-03-09 17:03:27,Android,France
EVT011503,USR0184,start_session,2026-03-09 17:11:27,Android,France
EVT011504,USR0119,login,2026-03-09 17:13:04,iOS,Turkey
EVT011505,USR0382,complete_session,2026-03-09 17:15:59,iOS,Germany
EVT011506,USR0119,start_session,2026-03-09 17:17:04,iOS,Turkey
EVT011507,USR0375,login,2026-03-09 17:23:14,Android,Turkey
EVT011508,USR0375,start_session,2026-03-09 17:31:14,Android,Turkey
EVT011509,USR0184,complete_session,2026-03-09 17:36:27,Android,France
EVT011510,USR0357,login,2026-03-09 17:38:53,Android,Germany
EVT011511,USR0338,login,2026-03-09 17:39:11,iOS,Germany
EVT011512,USR0152,complete_session,2026-03-09 17:40:24,Android,United Kingdom
EVT011513,USR0338,start_session,2026-03-09 17:43:11,iOS,Germany
EVT011514,USR0048,login,2026-03-09 17:55:00,Android,Netherlands
EVT011515,USR0375,complete_session,2026-03-09 17:55:14,Android,Turkey
EVT011516,USR0381,login,2026-03-09 17:56:40,Android,Netherlands
